256|2016|17|NULL
257|2016|18|NULL
258|2016|19|NULL
259|2016|20|NULL
260|2016|21|NULL
261|2016|22|NULL
262|2016|23|NULL
263|2016|24|NULL
264|2016|1|NULL
265|2016|2|NULL
266|2016|3|NULL
267|2016|4|NULL
268|2016|5|NULL
269|2016|6|NULL
270|2016|7|NULL
271|2016|8|NULL
272|2016|9|NULL
273|2016|10|NULL
274|2016|11|NULL
275|2016|12|NULL
276|2016|13|NULL
277|2016|14|NULL
278|2016|15|NULL
279|2016|16|NULL
280|2016|17|NULL
281|2016|18|NULL
282|2016|19|NULL
283|2016|20|NULL
284|2016|21|NULL
285|2016|22|NULL
286|2016|23|NULL
287|2016|24|NULL
288|2016|1|NULL
289|2016|2|NULL
290|2016|3|NULL
291|2016|4|NULL
292|2016|5|NULL
293|2016|6|NULL
294|2016|7|NULL
295|2016|8|NULL
296|2016|9|NULL
297|2016|10|NULL
298|2016|11|NULL
299|2016|12|NULL
300|2016|13|NULL
301|2016|14|NULL
302|2016|15|NULL
303|2016|16|NULL
304|2016|17|NULL
305|2016|18|NULL
306|2016|19|NULL
307|2016|20|NULL
308|2016|21|NULL
309|2016|22|NULL
310|2016|23|NULL
311|2016|24|NULL
312|2016|1|NULL
313|2016|2|NULL
314|2016|3|NULL
315|2016|4|NULL
316|2016|5|NULL
317|2016|6|NULL
318|2016|7|NULL
319|2016|8|NULL
320|2016|9|NULL
321|2016|10|NULL
322|2016|11|NULL
323|2016|12|NULL
324|2016|13|NULL
325|2016|14|NULL
326|2016|15|NULL
327|2016|16|NULL
328|2016|17|NULL
329|2016|18|NULL
330|2016|19|NULL
331|2016|20|NULL
332|2016|21|NULL
333|2016|22|NULL
334|2016|23|NULL
335|2016|24|NULL
336|2016|1|NULL
337|2016|2|NULL
338|2016|3|NULL
339|2016|4|NULL
340|2016|5|NULL
341|2016|6|NULL
342|2016|7|NULL
343|2016|8|NULL
344|2016|9|NULL
345|2016|10|NULL
346|2016|11|NULL
347|2016|12|NULL
348|2016|13|NULL
349|2016|14|NULL
350|2016|15|NULL
351|2016|16|NULL
352|2016|17|NULL
353|2016|18|NULL
354|2016|19|NULL
355|2016|20|NULL
356|2016|21|NULL
357|2016|22|NULL
358|2016|23|NULL
359|2016|24|NULL
360|2016|1|NULL
361|2016|2|NULL
362|2016|3|NULL
363|2016|4|NULL
364|2016|5|NULL
365|2016|6|NULL
366|2016|7|NULL
367|2016|8|NULL
368|2016|9|NULL
369|2016|10|NULL
370|2016|11|NULL
371|2016|12|NULL
372|2016|13|NULL
373|2016|14|NULL
374|2016|15|NULL
375|2016|16|NULL
376|2016|17|NULL
377|2016|18|NULL
378|2016|19|NULL
379|2016|20|NULL
380|2016|21|NULL
381|2016|22|NULL
382|2016|23|NULL
383|2016|24|NULL
384|2016|1|NULL
385|2016|2|NULL
386|2016|3|NULL
387|2016|4|NULL
388|2016|5|NULL
389|2016|6|NULL
390|2016|7|NULL
391|2016|8|NULL
392|2016|9|NULL
393|2016|10|NULL
394|2016|11|NULL
395|2016|12|NULL
396|2016|13|NULL
397|2016|14|NULL
398|2016|15|NULL
399|2016|16|NULL
400|2016|17|NULL
401|2016|18|NULL
402|2016|19|NULL
403|2016|20|NULL
404|2016|21|NULL
405|2016|22|NULL
406|2016|23|NULL
407|2016|24|NULL
408|2016|1|NULL
409|2016|2|NULL
410|2016|3|NULL
411|2016|4|NULL
412|2016|5|NULL
413|2016|6|NULL
414|2016|7|NULL
415|2016|8|NULL
416|2016|9|NULL
417|2016|10|NULL
418|2016|11|NULL
419|2016|12|NULL
420|2016|13|NULL
421|2016|14|NULL
422|2016|15|NULL
423|2016|16|NULL
424|2016|17|NULL
425|2016|18|NULL
426|2016|19|NULL
427|2016|20|NULL
428|2016|21|NULL
429|2016|22|NULL
430|2016|23|NULL
431|2016|24|NULL
432|2016|1|NULL
433|2016|2|NULL
434|2016|3|NULL
435|2016|4|NULL
436|2016|5|NULL
437|2016|6|NULL
438|2016|7|NULL
439|2016|8|NULL
440|2016|9|NULL
441|2016|10|NULL
442|2016|11|NULL
443|2016|12|NULL
444|2016|13|NULL
445|2016|14|NULL
446|2016|15|NULL
447|2016|16|NULL
448|2016|17|NULL
449|2016|18|NULL
450|2016|19|NULL
451|2016|20|NULL
452|2016|21|NULL
453|2016|22|NULL
454|2016|23|NULL
455|2016|24|NULL
456|2016|1|NULL
457|2016|2|NULL
458|2016|3|NULL
459|2016|4|NULL
460|2016|5|NULL
461|2016|6|NULL
462|2016|7|NULL
463|2016|8|NULL
464|2016|9|NULL
465|2016|10|NULL
466|2016|11|NULL
467|2016|12|NULL
468|2016|13|NULL
469|2016|14|NULL
470|2016|15|NULL
471|2016|16|NULL
472|2016|17|NULL
473|2016|18|NULL
474|2016|19|NULL
475|2016|20|NULL
476|2016|21|NULL
477|2016|22|NULL
478|2016|23|NULL
479|2016|24|NULL
480|2016|1|NULL
481|2016|2|NULL
482|2016|3|NULL
483|2016|4|NULL
484|2016|5|NULL
485|2016|6|NULL
486|2016|7|NULL
487|2016|8|NULL
488|2016|9|NULL
489|2016|10|NULL
490|2016|11|NULL
491|2016|12|NULL
492|2016|13|NULL
493|2016|14|NULL
494|2016|15|NULL
495|2016|16|NULL
496|2016|17|NULL
497|2016|18|NULL
498|2016|19|NULL
499|2016|20|NULL
500|2016|21|NULL
501|2016|22|NULL
502|2016|23|NULL
503|2016|24|NULL
504|2016|1|NULL
505|2016|2|NULL
506|2016|3|NULL
507|2016|4|NULL
508|2016|5|NULL
509|2016|6|NULL
510|2016|7|NULL
511|2016|8|NULL
512|2016|9|NULL
513|2016|10|NULL
514|2016|11|NULL
515|2016|12|NULL
516|2016|13|NULL
517|2016|14|NULL
518|2016|15|NULL
519|2016|16|NULL
520|2016|17|NULL
521|2016|18|NULL
522|2016|19|NULL
523|2016|20|NULL
524|2016|21|NULL
525|2016|22|NULL
526|2016|23|NULL
527|2016|24|NULL
528|2016|1|NULL
529|2016|2|NULL
530|2016|3|NULL
531|2016|4|NULL
532|2016|5|NULL
533|2016|6|NULL
534|2016|7|NULL
535|2016|8|NULL
536|2016|9|NULL
537|2016|10|NULL
538|2016|11|NULL
539|2016|12|NULL
540|2016|13|NULL
541|2016|14|NULL
542|2016|15|NULL
543|2016|16|NULL
544|2016|17|NULL
545|2016|18|NULL
546|2016|19|NULL
547|2016|20|NULL
548|2016|21|NULL
549|2016|22|NULL
550|2016|23|NULL
551|2016|24|NULL
552|2016|1|NULL
553|2016|2|NULL
554|2016|3|NULL
555|2016|4|NULL
556|2016|5|NULL
557|2016|6|NULL
558|2016|7|NULL
559|2016|8|NULL
560|2016|9|NULL
561|2016|10|NULL
562|2016|11|NULL
563|2016|12|NULL
564|2016|13|NULL
565|2016|14|NULL
566|2016|15|NULL
567|2016|16|NULL
568|2016|17|NULL
569|2016|18|NULL
570|2016|19|NULL
571|2016|20|NULL
572|2016|21|NULL
573|2016|22|NULL
574|2016|23|NULL
575|2016|24|NULL
576|2016|1|NULL
577|2016|2|NULL
578|2016|3|NULL
579|2016|4|NULL
580|2016|5|NULL
581|2016|6|NULL
582|2016|7|NULL
583|2016|8|NULL
584|2016|9|NULL
585|2016|10|NULL
586|2016|11|NULL
587|2016|12|NULL
588|2016|13|NULL
589|2016|14|NULL
590|2016|15|NULL
591|2016|16|NULL
592|2016|17|NULL
593|2016|18|NULL
594|2016|19|NULL
595|2016|20|NULL
596|2016|21|NULL
597|2016|22|NULL
598|2016|23|NULL
599|2016|24|NULL
600|2016|1|NULL
601|2016|2|NULL
602|2016|3|NULL
603|2016|4|NULL
604|2016|5|NULL
605|2016|6|NULL
606|2016|7|NULL
607|2016|8|NULL
608|2016|9|NULL
609|2016|10|NULL
610|2016|11|NULL
611|2016|12|NULL
612|2016|13|NULL
613|2016|14|NULL
614|2016|15|NULL
615|2016|16|NULL
616|2016|17|NULL
617|2016|18|NULL
618|2016|19|NULL
619|2016|20|NULL
620|2016|21|NULL
621|2016|22|NULL
622|2016|23|NULL
623|2016|24|NULL
624|2016|1|NULL
625|2016|2|NULL
626|2016|3|NULL
627|2016|4|NULL
628|2016|5|NULL
629|2016|6|NULL
630|2016|7|NULL
631|2016|8|NULL
632|2016|9|NULL
633|2016|10|NULL
634|2016|11|NULL
635|2016|12|NULL
636|2016|13|NULL
637|2016|14|NULL
638|2016|15|NULL
639|2016|16|NULL
640|2016|17|NULL
641|2016|18|NULL
642|2016|19|NULL
643|2016|20|NULL
644|2016|21|NULL
645|2016|22|NULL
646|2016|23|NULL
647|2016|24|NULL
648|2016|1|NULL
649|2016|2|NULL
650|2016|3|NULL
651|2016|4|NULL
652|2016|5|NULL
653|2016|6|NULL
654|2016|7|NULL
655|2016|8|NULL
656|2016|9|NULL
657|2016|10|NULL
658|2016|11|NULL
659|2016|12|NULL
660|2016|13|NULL
661|2016|14|NULL
662|2016|15|NULL
663|2016|16|NULL
664|2016|17|NULL
665|2016|18|NULL
666|2016|19|NULL
667|2016|20|NULL
668|2016|21|NULL
669|2016|22|NULL
670|2016|23|NULL
671|2016|24|NULL
672|2016|1|NULL
673|2016|2|NULL
674|2016|3|NULL
675|2016|4|NULL
676|2016|5|NULL
677|2016|6|NULL
678|2016|7|NULL
679|2016|8|NULL
680|2016|9|NULL
681|2016|10|NULL
682|2016|11|NULL
683|2016|12|NULL
684|2016|13|NULL
685|2016|14|NULL
686|2016|15|NULL
687|2016|16|NULL
688|2016|17|NULL
689|2016|18|NULL
690|2016|19|NULL
691|2016|20|NULL
692|2016|21|NULL
693|2016|22|NULL
694|2016|23|NULL
695|2016|24|NULL
696|2016|1|NULL
697|2016|2|NULL
698|2016|3|NULL
699|2016|4|NULL
700|2016|5|NULL
701|2016|6|NULL
702|2016|7|NULL
703|2016|8|NULL
704|2016|9|NULL
705|2016|10|NULL
706|2016|11|NULL
707|2016|12|NULL
708|2016|13|NULL
709|2016|14|NULL
710|2016|15|NULL
711|2016|16|NULL
712|2016|17|NULL
713|2016|18|NULL
714|2016|19|NULL
715|2016|20|NULL
716|2016|21|NULL
717|2016|22|NULL
718|2016|23|NULL
719|2016|24|NULL
720|2016|1|NULL
721|2016|2|NULL
722|2016|3|NULL
723|2016|4|NULL
724|2016|5|NULL
725|2016|6|NULL
726|2016|7|NULL
727|2016|8|NULL
728|2016|9|NULL
729|2016|10|NULL
730|2016|11|NULL
731|2016|12|NULL
732|2016|13|NULL
733|2016|14|NULL
734|2016|15|NULL
735|2016|16|NULL
736|2016|17|NULL
737|2016|18|NULL
738|2016|19|NULL
739|2016|20|NULL
740|2016|21|NULL
741|2016|22|NULL
742|2016|23|NULL
743|2016|24|NULL
744|2016|1|NULL
745|2016|2|NULL
746|2016|3|NULL
747|2016|4|NULL
748|2016|5|NULL
749|2016|6|NULL
750|2016|7|NULL
751|2016|8|NULL
752|2016|9|NULL
753|2016|10|NULL
754|2016|11|NULL
755|2016|12|NULL
756|2016|13|NULL
757|2016|14|NULL
758|2016|15|NULL
759|2016|16|NULL
760|2016|17|NULL
761|2016|18|NULL
762|2016|19|NULL
763|2016|20|NULL
764|2016|21|NULL
765|2016|22|NULL
766|2016|23|NULL
767|2016|24|NULL
768|2016|1|NULL
769|2016|2|NULL
770|2016|3|NULL
771|2016|4|NULL
772|2016|5|NULL
773|2016|6|NULL
774|2016|7|NULL
775|2016|8|NULL
776|2016|9|NULL
777|2016|10|NULL
778|2016|11|NULL
779|2016|12|NULL
780|2016|13|NULL
781|2016|14|NULL
782|2016|15|NULL
783|2016|16|NULL
784|2016|17|NULL
785|2016|18|NULL
786|2016|19|NULL
787|2016|20|NULL
788|2016|21|NULL
789|2016|22|NULL
790|2016|23|NULL
791|2016|24|NULL
792|2016|1|NULL
793|2016|2|NULL
794|2016|3|NULL
795|2016|4|NULL
796|2016|5|NULL
797|2016|6|NULL
798|2016|7|NULL
799|2016|8|NULL
800|2016|9|NULL
801|2016|10|NULL
802|2016|11|NULL
803|2016|12|NULL
804|2016|13|NULL
805|2016|14|NULL
806|2016|15|NULL
807|2016|16|NULL
808|2016|17|NULL
809|2016|18|NULL
810|2016|19|NULL
811|2016|20|NULL
812|2016|21|NULL
813|2016|22|NULL
814|2016|23|NULL
815|2016|24|NULL
816|2016|1|NULL
817|2016|2|NULL
818|2016|3|NULL
819|2016|4|NULL
820|2016|5|NULL
821|2016|6|NULL
822|2016|7|NULL
823|2016|8|NULL
824|2016|9|NULL
825|2016|10|NULL
826|2016|11|NULL
827|2016|12|NULL
828|2016|13|NULL
829|2016|14|NULL
830|2016|15|NULL
831|2016|16|NULL
832|2016|17|NULL
833|2016|18|NULL
834|2016|19|NULL
835|2016|20|NULL
836|2016|21|NULL
837|2016|22|NULL
838|2016|23|NULL
839|2016|24|NULL
840|2016|1|NULL
841|2016|2|NULL
842|2016|3|NULL
843|2016|4|NULL
844|2016|5|NULL
845|2016|6|NULL
846|2016|7|NULL
847|2016|8|NULL
848|2016|9|NULL
849|2016|10|NULL
850|2016|11|NULL
851|2016|12|NULL
852|2016|13|NULL
853|2016|14|NULL
854|2016|15|NULL
855|2016|16|NULL
856|2016|17|NULL
857|2016|18|NULL
858|2016|19|NULL
859|2016|20|NULL
860|2016|21|NULL
861|2016|22|NULL
862|2016|23|NULL
863|2016|24|NULL
864|2016|1|NULL
865|2016|2|NULL
866|2016|3|NULL
867|2016|4|NULL
868|2016|5|NULL
869|2016|6|NULL
870|2016|7|NULL
871|2016|8|NULL
872|2016|9|NULL
873|2016|10|NULL
874|2016|11|NULL
875|2016|12|NULL
876|2016|13|NULL
877|2016|14|NULL
878|2016|15|NULL
879|2016|16|NULL
880|2016|17|NULL
881|2016|18|NULL
882|2016|19|NULL
883|2016|20|NULL
884|2016|21|NULL
885|2016|22|NULL
886|2016|23|NULL
887|2016|24|NULL
888|2016|1|NULL
889|2016|2|NULL
890|2016|3|NULL
891|2016|4|NULL
892|2016|5|NULL
893|2016|6|NULL
894|2016|7|NULL
895|2016|8|NULL
896|2016|9|NULL
897|2016|10|NULL
898|2016|11|NULL
899|2016|12|NULL
900|2016|13|NULL
901|2016|14|NULL
902|2016|15|NULL
903|2016|16|NULL
904|2016|17|NULL
905|2016|18|NULL
906|2016|19|NULL
907|2016|20|NULL
908|2016|21|NULL
909|2016|22|NULL
910|2016|23|NULL
911|2016|24|NULL
912|2016|1|NULL
913|2016|2|NULL
914|2016|3|NULL
915|2016|4|NULL
916|2016|5|NULL
917|2016|6|NULL
918|2016|7|NULL
919|2016|8|NULL
920|2016|9|NULL
921|2016|10|NULL
922|2016|11|NULL
923|2016|12|NULL
924|2016|13|NULL
925|2016|14|NULL
926|2016|15|NULL
927|2016|16|NULL
928|2016|17|NULL
929|2016|18|NULL
930|2016|19|NULL
931|2016|20|NULL
932|2016|21|NULL
933|2016|22|NULL
934|2016|23|NULL
935|2016|24|NULL
936|2016|1|NULL
937|2016|2|NULL
938|2016|3|NULL
939|2016|4|NULL
940|2016|5|NULL
941|2016|6|NULL
942|2016|7|NULL
943|2016|8|NULL
944|2016|9|NULL
945|2016|10|NULL
946|2016|11|NULL
947|2016|12|NULL
948|2016|13|NULL
949|2016|14|NULL
950|2016|15|NULL
951|2016|16|NULL
952|2016|17|NULL
953|2016|18|NULL
954|2016|19|NULL
955|2016|20|NULL
956|2016|21|NULL
957|2016|22|NULL
958|2016|23|NULL
959|2016|24|NULL
960|2016|1|NULL
961|2016|2|NULL
962|2016|3|NULL
963|2016|4|NULL
964|2016|5|NULL
965|2016|6|NULL
966|2016|7|NULL
967|2016|8|NULL
968|2016|9|NULL
969|2016|10|NULL
970|2016|11|NULL
971|2016|12|NULL
972|2016|13|NULL
973|2016|14|NULL
974|2016|15|NULL
975|2016|16|NULL
976|2016|17|NULL
977|2016|18|NULL
978|2016|19|NULL
979|2016|20|NULL
980|2016|21|NULL
981|2016|22|NULL
982|2016|23|NULL
983|2016|24|NULL
984|2016|1|NULL
985|2016|2|NULL
986|2016|3|NULL
987|2016|4|NULL
988|2016|5|NULL
989|2016|6|NULL
990|2016|7|NULL
991|2016|8|NULL
992|2016|9|NULL
993|2016|10|NULL
994|2016|11|NULL
995|2016|12|NULL
996|2016|13|NULL
997|2016|14|NULL
998|2016|15|NULL
999|2016|16|NULL
1000|2016|17|NULL
1001|2016|18|NULL
1002|2016|19|NULL
1003|2016|20|NULL
1004|2016|21|NULL
1005|2016|22|NULL
1006|2016|23|NULL
1007|2016|24|NULL
1008|2016|1|NULL
1009|2016|2|NULL
1010|2016|3|NULL
1011|2016|4|NULL
1012|2016|5|NULL
1013|2016|6|NULL
1014|2016|7|NULL
1015|2016|8|NULL
1016|2016|9|NULL
1017|2016|10|NULL
1018|2016|11|NULL
1019|2016|12|NULL
1020|2016|13|NULL
1021|2016|14|NULL
1022|2016|15|NULL
1023|2016|16|NULL
1024|2016|17|NULL
1025|2016|18|NULL
1026|2016|19|NULL
1027|2016|20|NULL
1028|2016|21|NULL
1029|2016|22|NULL
1030|2016|23|NULL
1031|2016|24|NULL
1032|2016|1|NULL
1033|2016|2|NULL
1034|2016|3|NULL
1035|2016|4|NULL
1036|2016|5|NULL
1037|2016|6|NULL
1038|2016|7|NULL
1039|2016|8|NULL
1040|2016|9|NULL
1041|2016|10|NULL
1042|2016|11|NULL
1043|2016|12|NULL
1044|2016|13|NULL
1045|2016|14|NULL
1046|2016|15|NULL
1047|2016|16|NULL
1048|2016|17|NULL
1049|2016|18|NULL
1050|2016|19|NULL
1051|2016|20|NULL
1052|2016|21|NULL
1053|2016|22|NULL
1054|2016|23|NULL
1055|2016|24|NULL
1056|2016|1|NULL
1057|2016|2|NULL
1058|2016|3|NULL
1059|2016|4|NULL
1060|2016|5|NULL
1061|2016|6|NULL
1062|2016|7|NULL
1063|2016|8|NULL
1064|2016|9|NULL
1065|2016|10|NULL
1066|2016|11|NULL
1067|2016|12|NULL
1068|2016|13|NULL
1069|2016|14|NULL
1070|2016|15|NULL
1071|2016|16|NULL
1072|2016|17|NULL
1073|2016|18|NULL
1074|2016|19|NULL
1075|2016|20|NULL
1076|2016|21|NULL
1077|2016|22|NULL
1078|2016|23|NULL
1079|2016|24|NULL
1080|2016|1|NULL
1081|2016|2|NULL
1082|2016|3|NULL
1083|2016|4|NULL
1084|2016|5|NULL
1085|2016|6|NULL
1086|2016|7|NULL
1087|2016|8|NULL
1088|2016|9|NULL
1089|2016|10|NULL
1090|2016|11|NULL
1091|2016|12|NULL
1092|2016|13|NULL
1093|2016|14|NULL
1094|2016|15|NULL
1095|2016|16|NULL
1096|2016|17|NULL
1097|2016|18|NULL
1098|2016|19|NULL
1099|2016|20|NULL
1100|2016|21|NULL
1101|2016|22|NULL
1102|2016|23|NULL
1103|2016|24|NULL
1104|2016|1|NULL
1105|2016|2|NULL
1106|2016|3|NULL
1107|2016|4|NULL
1108|2016|5|NULL
1109|2016|6|NULL
1110|2016|7|NULL
1111|2016|8|NULL
1112|2016|9|NULL
1113|2016|10|NULL
1114|2016|11|NULL
1115|2016|12|NULL
1116|2016|13|NULL
1117|2016|14|NULL
1118|2016|15|NULL
1119|2016|16|NULL
1120|2016|17|NULL
1121|2016|18|NULL
1122|2016|19|NULL
1123|2016|20|NULL
1124|2016|21|NULL
1125|2016|22|NULL
1126|2016|23|NULL
1127|2016|24|NULL
1128|2016|1|NULL
1129|2016|2|NULL
1130|2016|3|NULL
1131|2016|4|NULL
1132|2016|5|NULL
1133|2016|6|NULL
1134|2016|7|NULL
1135|2016|8|NULL
1136|2016|9|NULL
1137|2016|10|NULL
1138|2016|11|NULL
1139|2016|12|NULL
1140|2016|13|NULL
1141|2016|14|NULL
1142|2016|15|NULL
1143|2016|16|NULL
1144|2016|17|NULL
1145|2016|18|NULL
1146|2016|19|NULL
1147|2016|20|NULL
1148|2016|21|NULL
1149|2016|22|NULL
1150|2016|23|NULL
1151|2016|24|NULL
1152|2016|1|NULL
1153|2016|2|NULL
1154|2016|3|NULL
1155|2016|4|NULL
1156|2016|5|NULL
1157|2016|6|NULL
1158|2016|7|NULL
1159|2016|8|NULL
1160|2016|9|NULL
1161|2016|10|NULL
1162|2016|11|NULL
1163|2016|12|NULL
1164|2016|13|NULL
1165|2016|14|NULL
1166|2016|15|NULL
1167|2016|16|NULL
1168|2016|17|NULL
1169|2016|18|NULL
1170|2016|19|NULL
1171|2016|20|NULL
1172|2016|21|NULL
1173|2016|22|NULL
1174|2016|23|NULL
1175|2016|24|NULL
1176|2016|1|NULL
1177|2016|2|NULL
1178|2016|3|NULL
1179|2016|4|NULL
1180|2016|5|NULL
1181|2016|6|NULL
1182|2016|7|NULL
1183|2016|8|NULL
1184|2016|9|NULL
1185|2016|10|NULL
1186|2016|11|NULL
1187|2016|12|NULL
1188|2016|13|NULL
1189|2016|14|NULL
1190|2016|15|NULL
1191|2016|16|NULL
1192|2016|17|NULL
1193|2016|18|NULL
1194|2016|19|NULL
1195|2016|20|NULL
1196|2016|21|NULL
1197|2016|22|NULL
1198|2016|23|NULL
1199|2016|24|NULL
1200|2016|1|NULL
1201|2016|2|NULL
1202|2016|3|NULL
1203|2016|4|NULL
1204|2016|5|NULL
1205|2016|6|NULL
1206|2016|7|NULL
1207|2016|8|NULL
1208|2016|9|NULL
1209|2016|10|NULL
1210|2016|11|NULL
1211|2016|12|NULL
1212|2016|13|NULL
1213|2016|14|NULL
1214|2016|15|NULL
1215|2016|16|NULL
1216|2016|17|NULL
1217|2016|18|NULL
1218|2016|19|NULL
1219|2016|20|NULL
1220|2016|21|NULL
1221|2016|22|NULL
1222|2016|23|NULL
1223|2016|24|NULL
1224|2016|1|NULL
1225|2016|2|NULL
1226|2016|3|NULL
1227|2016|4|NULL
1228|2016|5|NULL
1229|2016|6|NULL
1230|2016|7|NULL
1231|2016|8|NULL
1232|2016|9|NULL
1233|2016|10|NULL
1234|2016|11|NULL
1235|2016|12|NULL
1236|2016|13|NULL
1237|2016|14|NULL
1238|2016|15|NULL
1239|2016|16|NULL
1240|2016|17|NULL
1241|2016|18|NULL
1242|2016|19|NULL
1243|2016|20|NULL
1244|2016|21|NULL
1245|2016|22|NULL
1246|2016|23|NULL
1247|2016|24|NULL
1248|2016|1|NULL
1249|2016|2|NULL
